ticker,time,orderType,volume,price,prevPriceChange
AGG,10:42:24,Buy Up,100.0,26000.0,0.0
AGG,10:42:19,Buy Up,400.0,26000.0,0.0
AGG,10:42:19,Buy Up,2600.0,26000.0,0.0
AGG,10:42:03,Buy Up,400.0,26000.0,50.0
AGG,10:41:54,Sell Down,500.0,25950.0,0.0
AGG,10:41:17,Buy Up,100.0,25950.0,0.0
AGG,10:41:17,Buy Up,1500.0,25950.0,0.0
AGG,10:41:17,Buy Up,1700.0,25950.0,0.0
AGG,10:40:58,Buy Up,1000.0,25950.0,50.0
AGG,10:40:51,Sell Down,900.0,25900.0,-50.0
AGG,10:40:17,Buy Up,1000.0,25950.0,50.0
AGG,10:40:14,Sell Down,100.0,25900.0,0.0
AGG,10:39:54,Buy Up,5500.0,25900.0,0.0
AGG,10:39:43,Buy Up,2500.0,25900.0,0.0
AGG,10:39:39,Buy Up,2000.0,25900.0,0.0
AGG,10:39:34,Buy Up,2000.0,25900.0,50.0
AGG,10:39:30,Sell Down,200.0,25850.0,-50.0
AGG,10:39:26,Buy Up,500.0,25900.0,0.0
AGG,10:39:23,Buy Up,100.0,25900.0,50.0
AGG,10:39:18,Sell Down,600.0,25850.0,0.0
AGG,10:39:15,Buy Up,1000.0,25850.0,0.0
AGG,10:39:13,Buy Up,1000.0,25850.0,0.0
AGG,10:39:09,Buy Up,500.0,25850.0,0.0
AGG,10:39:05,Sell Down,1900.0,25850.0,0.0
AGG,10:38:53,Buy Up,3100.0,25850.0,0.0
AGG,10:38:49,Buy Up,100.0,25850.0,0.0
AGG,10:38:48,Sell Down,100.0,25850.0,0.0
AGG,10:38:48,Sell Down,6700.0,25850.0,0.0
AGG,10:38:44,Sell Down,100.0,25850.0,0.0
AGG,10:38:44,Sell Down,3300.0,25850.0,0.0
AGG,10:38:44,Sell Down,100.0,25850.0,0.0
AGG,10:38:44,Sell Down,200.0,25850.0,0.0
AGG,10:38:44,Sell Down,100.0,25850.0,0.0
AGG,10:38:44,Sell Down,3000.0,25850.0,0.0
AGG,10:38:44,Sell Down,300.0,25850.0,0.0
AGG,10:38:44,Sell Down,2900.0,25850.0,-50.0
AGG,10:38:40,Buy Up,1000.0,25900.0,0.0
AGG,10:38:40,Sell Down,1400.0,25900.0,0.0
AGG,10:34:42,Buy Up,1600.0,25900.0,0.0
AGG,10:34:23,Buy Up,500.0,25900.0,0.0
AGG,10:34:20,Buy Up,100.0,25900.0,0.0
AGG,10:34:14,Buy Up,1000.0,25900.0,0.0
AGG,10:34:14,Buy Up,900.0,25900.0,0.0
AGG,10:34:14,Buy Up,3000.0,25900.0,0.0
AGG,10:34:14,Buy Up,1000.0,25900.0,0.0
AGG,10:34:14,Buy Up,1000.0,25900.0,0.0
AGG,10:34:13,Buy Up,200.0,25900.0,0.0
AGG,10:34:13,Buy Up,700.0,25900.0,-50.0
AGG,10:34:09,Sell Down,1300.0,25950.0,-50.0
AGG,10:28:46,Buy Up,1200.0,26000.0,50.0
AGG,10:28:01,Sell Down,100.0,25950.0,-50.0
AGG,10:26:23,Buy Up,5000.0,26000.0,0.0
AGG,10:26:15,Buy Up,500.0,26000.0,0.0
AGG,10:25:38,Buy Up,300.0,26000.0,0.0
AGG,10:25:38,Buy Up,2200.0,26000.0,0.0
AGG,10:25:32,Buy Up,2000.0,26000.0,0.0
AGG,10:25:20,Buy Up,100.0,26000.0,50.0
AGG,10:24:50,Sell Down,100.0,25950.0,-50.0
AGG,10:24:19,Buy Up,200.0,26000.0,0.0
AGG,10:22:26,Buy Up,100.0,26000.0,50.0
AGG,10:22:21,Sell Down,500.0,25950.0,0.0
AGG,10:22:21,Sell Down,2000.0,25950.0,50.0
AGG,10:21:37,Sell Down,100.0,25900.0,-50.0
AGG,10:21:23,Buy Up,1500.0,25950.0,50.0
AGG,10:20:13,Sell Down,100.0,25900.0,0.0
AGG,10:19:37,Buy Up,100.0,25900.0,-50.0
AGG,10:18:50,Buy Up,200.0,25950.0,50.0
AGG,10:18:40,Buy Up,2100.0,25900.0,0.0
AGG,10:18:18,Buy Up,1800.0,25900.0,0.0
AGG,10:17:01,Buy Up,200.0,25900.0,0.0
AGG,10:16:58,Buy Up,500.0,25900.0,0.0
AGG,10:12:13,Buy Up,1000.0,25900.0,0.0
AGG,10:06:29,Buy Up,100.0,25900.0,50.0
AGG,10:04:11,Sell Down,100.0,25850.0,-50.0
AGG,10:03:59,Sell Down,4300.0,25900.0,-50.0
AGG,10:02:09,Buy Up,100.0,25950.0,50.0
AGG,10:01:48,Sell Down,100.0,25900.0,-50.0
AGG,10:01:24,Buy Up,1500.0,25950.0,50.0
AGG,10:00:45,Buy Up,10000.0,25900.0,0.0
AGG,10:00:45,Buy Up,5200.0,25900.0,0.0
AGG,10:00:45,Buy Up,400.0,25900.0,50.0
AGG,10:00:40,Sell Down,100.0,25850.0,0.0
AGG,10:00:02,Sell Down,900.0,25850.0,0.0
AGG,09:59:27,Buy Up,300.0,25850.0,0.0
AGG,09:59:07,Buy Up,2000.0,25850.0,0.0
AGG,09:59:04,Buy Up,100.0,25850.0,0.0
AGG,09:58:50,Buy Up,200.0,25850.0,0.0
AGG,09:58:49,Buy Up,100.0,25850.0,0.0
AGG,09:58:49,Buy Up,100.0,25850.0,0.0
AGG,09:58:49,Buy Up,500.0,25850.0,0.0
AGG,09:58:49,Buy Up,1000.0,25850.0,0.0
AGG,09:58:49,Sell Down,4800.0,25850.0,-50.0
AGG,09:58:29,Buy Up,100.0,25900.0,-50.0
AGG,09:58:02,Buy Up,500.0,25950.0,100.0
AGG,09:57:00,Sell Down,100.0,25850.0,0.0
AGG,09:57:00,Sell Down,100.0,25850.0,0.0
AGG,09:56:50,Buy Up,2000.0,25850.0,0.0
AGG,09:55:54,Buy Up,500.0,25850.0,0.0
AGG,09:55:27,Buy Up,500.0,25850.0,0.0
AGG,09:54:27,Buy Up,200.0,25850.0,0.0
AGG,09:54:15,Buy Up,500.0,25850.0,0.0
AGG,09:54:09,Sell Down,100.0,25850.0,0.0
AGG,09:54:09,Sell Down,1000.0,25850.0,0.0
AGG,09:54:09,Sell Down,100.0,25850.0,0.0
AGG,09:54:09,Sell Down,1000.0,25850.0,0.0
AGG,09:54:09,Sell Down,10000.0,25850.0,0.0
AGG,09:54:09,Sell Down,10000.0,25850.0,0.0
AGG,09:54:09,Sell Down,500.0,25850.0,0.0
AGG,09:54:09,Sell Down,3000.0,25850.0,0.0
AGG,09:54:09,Sell Down,2400.0,25850.0,-50.0
AGG,09:54:09,Sell Down,4000.0,25900.0,-50.0
AGG,09:53:50,Buy Up,1500.0,25950.0,0.0
AGG,09:53:43,Buy Up,2700.0,25950.0,0.0
AGG,09:53:43,Buy Up,200.0,25950.0,0.0
AGG,09:53:43,Buy Up,2000.0,25950.0,0.0
AGG,09:53:43,Buy Up,300.0,25950.0,50.0
AGG,09:53:34,Sell Down,1000.0,25900.0,0.0
AGG,09:53:29,Sell Down,1000.0,25900.0,0.0
AGG,09:53:29,Sell Down,100.0,25900.0,0.0
AGG,09:53:29,Sell Down,1000.0,25900.0,0.0
AGG,09:53:29,Sell Down,100.0,25900.0,0.0
AGG,09:53:29,Sell Down,200.0,25900.0,0.0
AGG,09:53:28,Sell Down,600.0,25900.0,0.0
AGG,09:53:28,Sell Down,1000.0,25900.0,0.0
AGG,09:53:28,Sell Down,100.0,25900.0,0.0
AGG,09:53:28,Sell Down,500.0,25900.0,0.0
AGG,09:53:28,Sell Down,200.0,25900.0,0.0
AGG,09:53:28,Sell Down,200.0,25900.0,0.0
AGG,09:53:28,Sell Down,4000.0,25900.0,-50.0
AGG,09:51:15,Buy Up,500.0,25950.0,0.0
AGG,09:50:07,Buy Up,700.0,25950.0,0.0
AGG,09:49:56,Buy Up,100.0,25950.0,50.0
AGG,09:48:45,Sell Down,100.0,25900.0,-50.0
AGG,09:46:37,Buy Up,1000.0,25950.0,0.0
AGG,09:45:33,Buy Up,1000.0,25950.0,0.0
AGG,09:44:12,Buy Up,1000.0,25950.0,0.0
AGG,09:43:59,Sell Down,400.0,25950.0,0.0
AGG,09:43:59,Sell Down,100.0,25950.0,0.0
AGG,09:43:59,Sell Down,3000.0,25950.0,0.0
AGG,09:43:59,Sell Down,1900.0,25950.0,-50.0
AGG,09:43:53,Sell Down,400.0,26000.0,0.0
AGG,09:43:00,Sell Down,3000.0,26000.0,-50.0
AGG,09:42:38,Sell Down,100.0,26050.0,0.0
AGG,09:42:38,Sell Down,1300.0,26050.0,-50.0
AGG,09:41:21,Buy Up,100.0,26100.0,0.0
AGG,09:38:46,Buy Up,100.0,26100.0,0.0
AGG,09:38:42,Buy Up,500.0,26100.0,0.0
AGG,09:37:51,Buy Up,300.0,26100.0,0.0
AGG,09:37:41,Buy Up,1000.0,26100.0,0.0
AGG,09:37:37,Buy Up,100.0,26100.0,0.0
AGG,09:37:35,Buy Up,500.0,26100.0,50.0
AGG,09:37:30,Buy Up,3700.0,26050.0,50.0
AGG,09:37:25,Buy Up,6600.0,26000.0,50.0
AGG,09:36:02,Buy Up,2600.0,25950.0,50.0
AGG,09:35:49,Sell Down,500.0,25900.0,-50.0
AGG,09:35:05,Buy Up,400.0,25950.0,0.0
AGG,09:35:05,Buy Up,600.0,25950.0,0.0
AGG,09:34:59,Buy Up,100.0,25950.0,0.0
AGG,09:34:55,Buy Up,500.0,25950.0,0.0
AGG,09:34:52,Buy Up,100.0,25950.0,50.0
AGG,09:34:47,Buy Up,400.0,25900.0,0.0
AGG,09:34:42,Buy Up,1000.0,25900.0,0.0
AGG,09:34:42,Buy Up,100.0,25900.0,0.0
AGG,09:34:39,Buy Up,500.0,25900.0,0.0
AGG,09:34:36,Buy Up,100.0,25900.0,0.0
AGG,09:34:29,Sell Down,2000.0,25900.0,0.0
AGG,09:34:29,Sell Down,5000.0,25900.0,0.0
AGG,09:34:29,Sell Down,200.0,25900.0,0.0
AGG,09:34:29,Sell Down,2000.0,25900.0,0.0
AGG,09:34:29,Sell Down,500.0,25900.0,0.0
AGG,09:34:29,Sell Down,100.0,25900.0,0.0
AGG,09:34:29,Sell Down,3100.0,25900.0,-50.0
AGG,09:34:24,Buy Up,2500.0,25950.0,0.0
AGG,09:34:24,Buy Up,1200.0,25950.0,-50.0
AGG,09:32:59,Sell Down,1200.0,26000.0,-50.0
AGG,09:31:40,Buy Up,1100.0,26050.0,50.0
