ticker,time,orderType,volume,price,prevPriceChange
PSW,11:21:06,Buy Up,300.0,8100.0,0.0
PSW,11:14:53,Sell Down,100.0,8100.0,0.0
PSW,11:14:51,Sell Down,100.0,8100.0,0.0
PSW,11:12:36,Sell Down,100.0,8100.0,0.0
PSW,11:10:53,Sell Down,100.0,8100.0,0.0
PSW,11:10:47,Sell Down,100.0,8100.0,0.0
PSW,11:07:23,Sell Down,5000.0,8100.0,0.0
PSW,11:06:26,Sell Down,13900.0,8100.0,0.0
PSW,10:50:55,Buy Up,1100.0,8100.0,0.0
PSW,10:38:13,Buy Up,100.0,8100.0,0.0
PSW,10:34:33,Buy Up,100.0,8100.0,0.0
PSW,10:24:16,Buy Up,200.0,8100.0,0.0
PSW,10:23:47,Buy Up,100.0,8100.0,100.0
PSW,10:08:18,Sell Down,200.0,8000.0,-100.0
PSW,10:02:43,Buy Up,100.0,8100.0,0.0
PSW,09:29:55,Buy Up,100.0,8100.0,100.0
PSW,09:23:44,Sell Down,100.0,8000.0,0.0
PSW,09:02:00,Buy Up,100.0,8000.0,0.0
