ticker,time,orderType,volume,price,prevPriceChange
COM,11:17:11,Buy Up,100.0,46500.0,5500.0
COM,11:17:11,Buy Up,800.0,41000.0,0.0
COM,11:06:06,Buy Up,300.0,41000.0,0.0
COM,11:05:02,Buy Up,100.0,41000.0,0.0
COM,11:04:56,Buy Up,100.0,41000.0,-1700.0
COM,10:44:13,Sell Down,200.0,42700.0,-100.0
COM,10:44:13,Sell Down,100.0,42800.0,-4100.0
COM,10:35:46,Buy Up,100.0,46900.0,-200.0
COM,10:03:26,Buy Up,100.0,47100.0,0.0
COM,09:19:29,Buy Up,100.0,47100.0,300.0
COM,09:19:29,Buy Up,100.0,46800.0,500.0
COM,09:19:03,Buy Up,100.0,46300.0,800.0
COM,09:18:42,Buy Up,100.0,45500.0,300.0
COM,09:18:31,Buy Up,100.0,45200.0,700.0
COM,09:18:14,Buy Up,100.0,44500.0,450.0
COM,09:17:42,Buy Up,100.0,44050.0,0.0
