ticker,time,orderType,volume,price,prevPriceChange
STB,10:28:05,Buy Up,200,28600.0,0.0
STB,10:28:01,Buy Up,500,28600.0,0.0
STB,10:28:01,Buy Up,300,28600.0,0.0
STB,10:28:01,Buy Up,200,28600.0,0.0
STB,10:28:01,Buy Up,20000,28600.0,0.0
STB,10:28:01,Buy Up,1000,28600.0,0.0
STB,10:28:01,Buy Up,500,28600.0,0.0
STB,10:28:01,Buy Up,10000,28600.0,0.0
STB,10:28:01,Buy Up,2000,28600.0,0.0
STB,10:28:01,Buy Up,2000,28600.0,0.0
STB,10:28:01,Buy Up,63500,28600.0,0.0
STB,10:27:58,Buy Up,100,28600.0,0.0
STB,10:27:56,Buy Up,500,28600.0,0.0
STB,10:27:51,Buy Up,1000,28600.0,50.0
STB,10:27:49,Sell Down,21600,28550.0,-50.0
STB,10:27:40,Buy Up,400,28600.0,0.0
STB,10:27:38,Buy Up,700,28600.0,50.0
STB,10:27:36,Sell Down,2000,28550.0,0.0
STB,10:27:33,Sell Down,4500,28550.0,-50.0
STB,10:27:29,Buy Up,700,28600.0,50.0
STB,10:27:23,Sell Down,1000,28550.0,-50.0
STB,10:27:20,Buy Up,700,28600.0,50.0
STB,10:27:15,Sell Down,1300,28550.0,-50.0
STB,10:27:15,Buy Up,200,28600.0,0.0
STB,10:27:12,Buy Up,2900,28600.0,0.0
STB,10:27:10,Buy Up,2000,28600.0,0.0
STB,10:27:06,Buy Up,7300,28600.0,0.0
STB,10:27:06,Buy Up,2700,28600.0,50.0
STB,10:27:00,Sell Down,200,28550.0,0.0
STB,10:26:49,Sell Down,4500,28550.0,-50.0
STB,10:26:45,Buy Up,400,28600.0,0.0
STB,10:26:45,Buy Up,600,28600.0,0.0
STB,10:26:34,Buy Up,1600,28600.0,0.0
STB,10:26:22,Buy Up,3100,28600.0,0.0
STB,10:26:22,Buy Up,800,28600.0,0.0
STB,10:26:22,Buy Up,100,28600.0,0.0
STB,10:26:13,Buy Up,400,28600.0,0.0
STB,10:26:13,Buy Up,300,28600.0,0.0
STB,10:26:08,Buy Up,1000,28600.0,0.0
STB,10:26:08,Buy Up,2700,28600.0,0.0
STB,10:26:08,Buy Up,100,28600.0,0.0
STB,10:26:08,Buy Up,2200,28600.0,0.0
STB,10:26:05,Buy Up,700,28600.0,50.0
STB,10:26:02,Sell Down,5500,28550.0,-50.0
STB,10:25:56,Buy Up,1700,28600.0,0.0
STB,10:25:50,Buy Up,400,28600.0,0.0
STB,10:25:44,Buy Up,2000,28600.0,0.0
STB,10:25:44,Buy Up,1200,28600.0,0.0
STB,10:25:44,Buy Up,3800,28600.0,0.0
STB,10:25:42,Buy Up,1000,28600.0,0.0
STB,10:25:35,Buy Up,1300,28600.0,0.0
STB,10:25:19,Buy Up,1900,28600.0,0.0
STB,10:25:19,Buy Up,3100,28600.0,0.0
STB,10:25:18,Buy Up,1100,28600.0,0.0
STB,10:25:10,Buy Up,1000,28600.0,0.0
STB,10:25:07,Buy Up,1000,28600.0,0.0
STB,10:25:04,Buy Up,1000,28600.0,50.0
STB,10:24:59,Sell Down,500,28550.0,-50.0
STB,10:24:50,Buy Up,1100,28600.0,0.0
STB,10:24:46,Buy Up,1700,28600.0,0.0
STB,10:24:46,Buy Up,400,28600.0,0.0
