ticker,time,orderType,volume,price,prevPriceChange
LSS,11:29:54,Buy Up,1000.0,11050.0,50.0
LSS,11:29:33,Sell Down,500.0,11000.0,-50.0
LSS,11:29:25,Buy Up,200.0,11050.0,0.0
LSS,11:26:52,Buy Up,500.0,11050.0,0.0
LSS,11:25:01,Buy Up,400.0,11050.0,0.0
LSS,11:25:01,Buy Up,600.0,11050.0,50.0
LSS,11:22:09,Sell Down,3800.0,11000.0,0.0
LSS,11:19:23,Sell Down,2400.0,11000.0,0.0
LSS,11:19:23,Sell Down,200.0,11000.0,0.0
LSS,11:19:23,Sell Down,100.0,11000.0,0.0
LSS,11:19:23,Sell Down,3300.0,11000.0,0.0
LSS,11:18:48,Sell Down,1700.0,11000.0,0.0
LSS,11:18:48,Sell Down,100.0,11000.0,0.0
LSS,11:18:48,Sell Down,200.0,11000.0,0.0
LSS,11:14:06,Sell Down,1300.0,11000.0,0.0
LSS,11:14:06,Sell Down,200.0,11000.0,0.0
LSS,11:14:06,Sell Down,500.0,11000.0,-50.0
LSS,11:14:03,Buy Up,400.0,11050.0,0.0
LSS,11:14:03,Buy Up,1200.0,11050.0,50.0
LSS,11:11:33,Sell Down,300.0,11000.0,-50.0
LSS,11:10:48,Buy Up,4000.0,11050.0,0.0
LSS,11:09:53,Buy Up,5300.0,11050.0,50.0
LSS,11:05:28,Sell Down,200.0,11000.0,0.0
LSS,10:59:24,Sell Down,200.0,11000.0,0.0
LSS,10:55:29,Sell Down,100.0,11000.0,0.0
LSS,10:54:13,Sell Down,500.0,11000.0,0.0
LSS,10:48:22,Sell Down,3400.0,11000.0,0.0
LSS,10:48:22,Sell Down,500.0,11000.0,0.0
LSS,10:48:22,Sell Down,900.0,11000.0,0.0
LSS,10:43:03,Sell Down,100.0,11000.0,0.0
LSS,10:43:03,Sell Down,1000.0,11000.0,0.0
LSS,10:43:03,Sell Down,900.0,11000.0,0.0
LSS,10:43:03,Sell Down,100.0,11000.0,0.0
LSS,10:43:03,Sell Down,500.0,11000.0,0.0
LSS,10:43:03,Sell Down,400.0,11000.0,0.0
LSS,10:42:18,Sell Down,2000.0,11000.0,0.0
LSS,10:42:18,Sell Down,1000.0,11000.0,0.0
LSS,10:41:34,Sell Down,300.0,11000.0,0.0
LSS,10:41:34,Sell Down,1700.0,11000.0,0.0
LSS,10:40:22,Sell Down,2000.0,11000.0,0.0
LSS,10:40:11,Sell Down,100.0,11000.0,0.0
LSS,10:40:11,Sell Down,2000.0,11000.0,0.0
LSS,10:40:11,Sell Down,1000.0,11000.0,0.0
LSS,10:40:11,Sell Down,2900.0,11000.0,0.0
LSS,10:39:38,Sell Down,1500.0,11000.0,-50.0
LSS,10:37:37,Buy Up,9500.0,11050.0,0.0
LSS,10:37:37,Buy Up,200.0,11050.0,0.0
LSS,10:37:37,Buy Up,100.0,11050.0,0.0
LSS,10:37:37,Buy Up,200.0,11050.0,0.0
LSS,10:36:24,Buy Up,200.0,11050.0,0.0
LSS,10:32:16,Buy Up,100.0,11050.0,0.0
LSS,10:29:08,Buy Up,500.0,11050.0,0.0
LSS,10:29:08,Buy Up,1500.0,11050.0,50.0
LSS,10:27:37,Sell Down,600.0,11000.0,0.0
LSS,10:27:37,Sell Down,100.0,11000.0,0.0
LSS,10:27:37,Sell Down,500.0,11000.0,0.0
LSS,10:27:37,Sell Down,100.0,11000.0,0.0
LSS,10:27:37,Sell Down,200.0,11000.0,0.0
LSS,10:27:37,Sell Down,3000.0,11000.0,0.0
LSS,10:27:37,Sell Down,1000.0,11000.0,0.0
LSS,10:27:37,Sell Down,600.0,11000.0,0.0
LSS,10:27:37,Sell Down,2400.0,11000.0,0.0
LSS,10:27:37,Sell Down,200.0,11000.0,0.0
LSS,10:27:37,Sell Down,1000.0,11000.0,0.0
LSS,10:27:37,Sell Down,200.0,11000.0,0.0
LSS,10:27:37,Sell Down,2000.0,11000.0,0.0
LSS,10:27:37,Sell Down,3100.0,11000.0,0.0
LSS,10:25:59,Sell Down,800.0,11000.0,0.0
LSS,10:20:33,Sell Down,600.0,11000.0,0.0
LSS,10:19:44,Sell Down,1600.0,11000.0,0.0
LSS,10:18:43,Sell Down,2000.0,11000.0,0.0
LSS,10:14:29,Sell Down,1300.0,11000.0,0.0
LSS,10:14:21,Sell Down,400.0,11000.0,0.0
LSS,10:12:02,Sell Down,300.0,11000.0,0.0
LSS,10:12:02,Sell Down,200.0,11000.0,0.0
LSS,10:12:02,Sell Down,1500.0,11000.0,-50.0
LSS,10:10:50,Buy Up,2000.0,11050.0,0.0
LSS,10:10:50,Buy Up,1000.0,11050.0,0.0
LSS,10:07:27,Buy Up,1000.0,11050.0,0.0
LSS,10:04:18,Buy Up,3000.0,11050.0,0.0
LSS,10:04:18,Buy Up,2000.0,11050.0,50.0
LSS,10:03:00,Sell Down,8500.0,11000.0,0.0
LSS,10:03:00,Sell Down,5000.0,11000.0,0.0
LSS,10:03:00,Sell Down,100.0,11000.0,0.0
LSS,10:03:00,Sell Down,300.0,11000.0,0.0
LSS,10:03:00,Sell Down,5000.0,11000.0,0.0
LSS,10:03:00,Sell Down,1600.0,11000.0,0.0
LSS,10:03:00,Sell Down,3900.0,11000.0,0.0
LSS,10:00:49,Sell Down,800.0,11000.0,0.0
LSS,09:56:21,Sell Down,300.0,11000.0,0.0
LSS,09:56:21,Sell Down,500.0,11000.0,0.0
LSS,09:55:28,Sell Down,3700.0,11000.0,0.0
LSS,09:53:09,Sell Down,800.0,11000.0,0.0
LSS,09:53:09,Sell Down,2000.0,11000.0,0.0
LSS,09:53:09,Sell Down,1700.0,11000.0,-50.0
LSS,09:52:46,Buy Up,1000.0,11050.0,0.0
LSS,09:52:25,Buy Up,1000.0,11050.0,0.0
LSS,09:52:25,Buy Up,1000.0,11050.0,0.0
LSS,09:51:55,Buy Up,200.0,11050.0,0.0
LSS,09:51:45,Buy Up,2000.0,11050.0,50.0
LSS,09:46:52,Sell Down,200.0,11000.0,0.0
LSS,09:45:35,Sell Down,1500.0,11000.0,0.0
LSS,09:45:11,Buy Up,1600.0,11000.0,0.0
LSS,09:45:10,Buy Up,5000.0,11000.0,0.0
LSS,09:45:10,Buy Up,100.0,11000.0,0.0
LSS,09:45:10,Buy Up,1000.0,11000.0,0.0
LSS,09:45:10,Buy Up,4000.0,11000.0,0.0
LSS,09:45:10,Buy Up,3000.0,11000.0,0.0
LSS,09:45:10,Buy Up,2000.0,11000.0,0.0
LSS,09:45:10,Buy Up,100.0,11000.0,0.0
LSS,09:45:10,Buy Up,300.0,11000.0,0.0
LSS,09:45:10,Buy Up,200.0,11000.0,0.0
LSS,09:45:10,Buy Up,100.0,11000.0,0.0
LSS,09:45:10,Buy Up,100.0,11000.0,0.0
LSS,09:45:10,Buy Up,500.0,11000.0,0.0
LSS,09:45:10,Buy Up,200.0,11000.0,0.0
LSS,09:45:10,Buy Up,500.0,11000.0,0.0
LSS,09:45:10,Buy Up,1300.0,11000.0,0.0
LSS,09:39:34,Sell Down,3500.0,11000.0,0.0
LSS,09:35:41,Sell Down,200.0,11000.0,0.0
LSS,09:35:41,Sell Down,100.0,11000.0,0.0
LSS,09:35:41,Sell Down,1000.0,11000.0,0.0
LSS,09:35:41,Sell Down,500.0,11000.0,0.0
LSS,09:35:41,Sell Down,200.0,11000.0,0.0
LSS,09:35:41,Sell Down,100.0,11000.0,0.0
LSS,09:35:41,Sell Down,400.0,11000.0,0.0
LSS,09:35:41,Sell Down,3000.0,11000.0,0.0
LSS,09:35:41,Sell Down,4500.0,11000.0,0.0
LSS,09:34:37,Sell Down,1000.0,11000.0,0.0
