time,open,high,low,close,volume,ticker
2022-09-29,10000,10000,9500,10000,98900,FUEDCMID
2022-09-30,9720,10000,9390,10000,144900,FUEDCMID
2022-10-03,10000,10000,9300,9500,59700,FUEDCMID
2022-10-04,9370,9370,8840,8840,76500,FUEDCMID
2022-10-05,8970,9120,8950,9120,13400,FUEDCMID
2022-10-06,9130,9130,8780,8780,48400,FUEDCMID
2022-10-07,8490,8490,8220,8220,42700,FUEDCMID
2022-10-10,7810,8420,7810,8400,9400,FUEDCMID
2022-10-11,8380,8380,8100,8100,19200,FUEDCMID
2022-10-12,8100,8350,8050,8250,11400,FUEDCMID
2022-10-13,8200,8500,8160,8500,417100,FUEDCMID
2022-10-14,8770,8770,8450,8600,6700,FUEDCMID
2022-10-17,8530,8560,8480,8510,10800,FUEDCMID
2022-10-18,8800,8880,8800,8820,276100,FUEDCMID
2022-10-19,8770,8790,8710,8750,182600,FUEDCMID
2022-10-20,8700,8780,8700,8720,91300,FUEDCMID
2022-10-21,8620,8620,8250,8400,348200,FUEDCMID
2022-10-24,8980,8980,7820,7840,366700,FUEDCMID
2022-10-25,8380,8380,7790,7860,344900,FUEDCMID
2022-10-26,8020,8039,7800,7860,226000,FUEDCMID
2022-10-27,7930,8200,7730,8200,238400,FUEDCMID
2022-10-28,8220,8370,8220,8220,231600,FUEDCMID
2022-10-31,8220,8450,8020,8450,217100,FUEDCMID
2022-11-01,8430,8430,8140,8160,102800,FUEDCMID
2022-11-02,8070,8280,8060,8150,104400,FUEDCMID
2022-11-03,8020,8250,8020,8250,101800,FUEDCMID
2022-11-04,8000,8000,7800,7990,133300,FUEDCMID
2022-11-07,7900,7920,7510,7760,114200,FUEDCMID
2022-11-08,7500,7820,7450,7820,116800,FUEDCMID
2022-11-09,7820,7820,7590,7790,117700,FUEDCMID
2022-11-10,7480,7480,7250,7250,133100,FUEDCMID
2022-11-11,7330,7350,7240,7240,3200,FUEDCMID
2022-11-14,7010,7200,6900,6910,13500,FUEDCMID
2022-11-15,6910,6910,6500,6590,20500,FUEDCMID
2022-11-16,6550,6930,6350,6910,8400,FUEDCMID
2022-11-17,6990,7050,6940,7000,25700,FUEDCMID
2022-11-18,7140,7200,7000,7200,22900,FUEDCMID
2022-11-21,7480,7480,7100,7120,3500,FUEDCMID
2022-11-22,7100,7440,7100,7180,8000,FUEDCMID
2022-11-23,7080,7170,7070,7070,700,FUEDCMID
2022-11-24,7000,7000,7000,7000,200,FUEDCMID
2022-11-25,7210,7350,7180,7350,8100,FUEDCMID
2022-11-28,7860,7860,7350,7580,17500,FUEDCMID
2022-11-29,7640,7900,7610,7900,11500,FUEDCMID
2022-11-30,7900,8450,7600,8000,6000,FUEDCMID
2022-12-01,8390,8390,8039,8039,14700,FUEDCMID
2022-12-02,7940,8400,7900,8400,10900,FUEDCMID
2022-12-05,8970,8970,8370,8600,69000,FUEDCMID
2022-12-06,8640,8640,8100,8100,19300,FUEDCMID
2022-12-07,8140,8140,7970,7970,11100,FUEDCMID
2022-12-08,8240,8440,8180,8400,23500,FUEDCMID
2022-12-09,8280,8470,8180,8470,6600,FUEDCMID
2022-12-12,8310,8430,8270,8300,14300,FUEDCMID
2022-12-13,8029,8680,8029,8680,23700,FUEDCMID
2022-12-14,8450,8460,8390,8400,3700,FUEDCMID
2022-12-15,8510,8510,8370,8400,8800,FUEDCMID
2022-12-16,8400,8440,8400,8440,4300,FUEDCMID
2022-12-19,8440,8580,8380,8500,75500,FUEDCMID
2022-12-20,8290,8390,8119,8250,216900,FUEDCMID
2022-12-21,8250,8250,8130,8160,8300,FUEDCMID
2022-12-22,8189,8189,8109,8109,5100,FUEDCMID
2022-12-23,8660,8660,8029,8109,11700,FUEDCMID
2022-12-26,8109,8119,7810,7810,11300,FUEDCMID
2022-12-27,7800,8020,7800,8000,22700,FUEDCMID
2022-12-28,8000,8300,7900,8300,25000,FUEDCMID
2022-12-29,8189,8220,8000,8210,8800,FUEDCMID
2022-12-30,8000,8130,8000,8100,6100,FUEDCMID
2023-01-03,8100,8400,8100,8400,17900,FUEDCMID
2023-01-04,8470,8500,8400,8400,27800,FUEDCMID
2023-01-05,8400,8500,8370,8500,2900,FUEDCMID
2023-01-06,8410,8570,8410,8450,16100,FUEDCMID
2023-01-09,8500,8500,8410,8410,1500,FUEDCMID
2023-01-10,8410,8410,8300,8360,12500,FUEDCMID
2023-01-11,8420,8500,8420,8450,1700,FUEDCMID
2023-01-12,8450,8450,8330,8350,2300,FUEDCMID
2023-01-13,8400,8410,8360,8410,11500,FUEDCMID
2023-01-16,8420,8500,8400,8490,5200,FUEDCMID
2023-01-17,8490,8600,8470,8600,10600,FUEDCMID
2023-01-18,8630,8700,8600,8630,5500,FUEDCMID
2023-01-19,8650,8770,8650,8720,2800,FUEDCMID
2023-01-27,8890,8900,8700,8700,30300,FUEDCMID
2023-01-30,8710,8800,8700,8740,3700,FUEDCMID
2023-01-31,8740,8780,8700,8770,7800,FUEDCMID
2023-02-01,8850,8920,8540,8670,21600,FUEDCMID
2023-02-02,8670,8670,8420,8420,8200,FUEDCMID
2023-02-03,8530,8540,8480,8500,2100,FUEDCMID
2023-02-06,8440,8500,8370,8500,23500,FUEDCMID
2023-02-07,8500,8500,8310,8310,3700,FUEDCMID
2023-02-08,8310,8410,8240,8280,6700,FUEDCMID
2023-02-09,8300,8320,8230,8230,9400,FUEDCMID
2023-02-10,8200,8210,8160,8160,3000,FUEDCMID
2023-02-13,8010,8130,7960,7970,27200,FUEDCMID
2023-02-14,8000,8010,7970,7970,1900,FUEDCMID
2023-02-15,7990,8109,7990,8050,3900,FUEDCMID
2023-02-16,8050,8130,8050,8130,1600,FUEDCMID
2023-02-17,8150,8160,8100,8119,2100,FUEDCMID
2023-02-20,8290,8460,8290,8460,8400,FUEDCMID
2023-02-21,8530,8530,8440,8450,6800,FUEDCMID
2023-02-22,8450,8450,8250,8260,12600,FUEDCMID
2023-02-23,8170,8170,8010,8050,12500,FUEDCMID
2023-02-24,8160,8170,8000,8080,5300,FUEDCMID
2023-02-27,7900,7980,7820,7980,7200,FUEDCMID
2023-02-28,7950,7950,7820,7820,10500,FUEDCMID
2023-03-01,7800,7920,7770,7920,4300,FUEDCMID
2023-03-02,8000,8000,7920,7920,2000,FUEDCMID
2023-03-03,7960,7960,7850,7850,4200,FUEDCMID
2023-03-06,8330,8330,7870,7900,8900,FUEDCMID
2023-03-07,8060,8060,7990,8000,4400,FUEDCMID
2023-03-08,8000,8000,7920,7930,10900,FUEDCMID
2023-03-09,8170,8189,8070,8170,6300,FUEDCMID
2023-03-10,8130,8130,8080,8090,2700,FUEDCMID
2023-03-13,8100,8150,8070,8080,21600,FUEDCMID
2023-03-14,8080,8090,7830,8070,35200,FUEDCMID
2023-03-15,8060,8160,8000,8160,5500,FUEDCMID
2023-03-16,8060,8060,7950,7960,6000,FUEDCMID
2023-03-17,8070,8070,7940,8039,1200,FUEDCMID
2023-03-20,7930,7970,7850,7860,5000,FUEDCMID
2023-03-21,7860,7880,7790,7880,9800,FUEDCMID
2023-03-22,7980,7980,7980,7980,200,FUEDCMID
2023-03-23,7900,7940,7900,7940,1500,FUEDCMID
2023-03-24,8000,8000,8000,8000,1100,FUEDCMID
2023-03-27,8060,8060,8060,8060,500,FUEDCMID
2023-03-28,8109,8109,8109,8109,100,FUEDCMID
2023-03-29,8100,8100,8100,8100,2200,FUEDCMID
2023-03-30,8140,8189,8140,8189,2400,FUEDCMID
2023-03-31,8170,8170,8170,8170,500,FUEDCMID
2023-04-03,8220,8220,8200,8200,10800,FUEDCMID
2023-04-04,8270,8270,8270,8270,500,FUEDCMID
2023-04-05,8450,8450,8310,8400,1700,FUEDCMID
2023-04-06,8550,8550,8500,8500,700,FUEDCMID
2023-04-07,8580,8580,8410,8410,600,FUEDCMID
2023-04-10,8430,8430,8400,8400,1500,FUEDCMID
2023-04-11,8370,8430,8300,8430,6400,FUEDCMID
2023-04-12,8430,8430,8430,8430,100,FUEDCMID
2023-04-13,8530,8530,8450,8450,1400,FUEDCMID
2023-04-14,8470,8470,8390,8390,3400,FUEDCMID
2023-04-17,8520,8520,8520,8520,100,FUEDCMID
2023-04-18,8390,8390,8340,8340,700,FUEDCMID
2023-04-19,8320,8380,8280,8380,2200,FUEDCMID
2023-04-20,8310,8320,8260,8290,4500,FUEDCMID
2023-04-21,8260,8290,8250,8250,27100,FUEDCMID
2023-04-24,8200,8290,8200,8210,1100,FUEDCMID
2023-04-25,8270,8280,8150,8150,2700,FUEDCMID
2023-04-26,8109,8109,8060,8060,5600,FUEDCMID
2023-04-27,8230,8340,8210,8250,30400,FUEDCMID
2023-04-28,8530,8530,8290,8400,11000,FUEDCMID
2023-05-04,8600,8600,8340,8340,50400,FUEDCMID
2023-05-05,8290,8330,8290,8320,11200,FUEDCMID
2023-05-08,8350,8350,8350,8350,2400,FUEDCMID
2023-05-09,8420,8420,8400,8400,300,FUEDCMID
2023-05-10,8460,8500,8450,8500,36600,FUEDCMID
2023-05-11,8530,8540,8530,8540,500,FUEDCMID
2023-05-12,8480,8480,8480,8480,100,FUEDCMID
2023-05-15,8600,8600,8570,8570,9600,FUEDCMID
2023-05-16,8480,8520,8410,8410,83200,FUEDCMID
2023-05-17,8510,8510,8510,8510,2300,FUEDCMID
2023-05-18,8420,8420,8420,8420,8700,FUEDCMID
2023-05-19,8420,8420,8340,8340,2000,FUEDCMID
2023-05-22,8360,8360,8360,8360,2000,FUEDCMID
2023-05-23,8410,8550,8410,8450,2900,FUEDCMID
2023-05-24,8450,8450,8380,8450,42800,FUEDCMID
2023-05-25,8560,8560,8300,8500,255500,FUEDCMID
2023-05-26,8500,8500,8450,8450,45200,FUEDCMID
2023-05-29,8500,8590,8500,8590,60500,FUEDCMID
2023-05-30,8620,8670,8600,8600,1900,FUEDCMID
2023-05-31,8650,8800,8620,8800,8000,FUEDCMID
2023-06-01,8710,9060,8680,9050,23500,FUEDCMID
2023-06-02,9050,9050,8760,8990,14000,FUEDCMID
2023-06-05,8950,9030,8890,8890,6800,FUEDCMID
2023-06-06,8890,8990,8870,8990,3500,FUEDCMID
2023-06-07,8990,9000,8990,9000,1800,FUEDCMID
2023-06-08,9020,9070,8990,8990,6500,FUEDCMID
2023-06-09,8900,8960,8900,8950,27500,FUEDCMID
2023-06-12,9010,9060,8950,9060,28000,FUEDCMID
2023-06-13,9140,9140,9100,9130,2200,FUEDCMID
2023-06-14,9140,9150,9050,9050,15000,FUEDCMID
2023-06-15,9030,9060,8970,9060,6400,FUEDCMID
2023-06-16,9010,9140,8960,9140,20700,FUEDCMID
2023-06-19,9100,9100,8960,8960,6200,FUEDCMID
2023-06-20,8970,9020,8930,9000,17700,FUEDCMID
2023-06-21,9020,9170,8960,9170,73600,FUEDCMID
2023-06-22,9250,9310,9250,9300,37200,FUEDCMID
