time,open,high,low,close,volume,ticker
2018-04-23,8230,8230,8230,8230,0,DCH
2018-04-24,8230,8230,8230,8230,0,DCH
2018-04-26,8230,8230,8230,8230,0,DCH
2018-04-27,8230,8230,8230,8230,0,DCH
2018-05-02,8230,8230,8230,8230,0,DCH
2018-05-03,8230,8230,8230,8230,0,DCH
2018-05-04,8230,8230,8230,8230,0,DCH
2018-05-07,8230,8230,8230,8230,0,DCH
2018-05-08,8230,8230,8230,8230,0,DCH
2018-05-09,8230,8230,8230,8230,0,DCH
2018-05-10,8230,8230,8230,8230,0,DCH
2018-05-11,8230,8230,8230,8230,0,DCH
2018-05-14,8230,8230,8230,8230,0,DCH
2018-05-15,8230,8230,8230,8230,0,DCH
2018-05-16,8230,8230,8230,8230,0,DCH
2018-05-17,8230,8230,8230,8230,0,DCH
2018-05-18,8230,8230,8230,8230,0,DCH
2018-05-21,8230,8230,8230,8230,0,DCH
2018-05-22,8230,8230,8230,8230,0,DCH
2018-05-23,8230,8230,8230,8230,0,DCH
2018-05-24,8230,8230,8230,8230,0,DCH
2018-05-25,8230,8230,8230,8230,0,DCH
2018-05-28,8230,8230,8230,8230,0,DCH
2018-05-29,8230,8230,8230,8230,0,DCH
2018-05-30,8230,8230,8230,8230,0,DCH
2018-05-31,8230,8230,8230,8230,0,DCH
2018-06-01,8230,8230,8230,8230,0,DCH
2018-06-04,8230,8230,8230,8230,0,DCH
2018-06-05,8230,8230,8230,8230,0,DCH
2018-06-06,8230,8230,8230,8230,0,DCH
2018-06-07,8230,8230,8230,8230,0,DCH
2018-06-08,8230,8230,8230,8230,0,DCH
2018-06-11,8230,8230,8230,8230,0,DCH
2018-06-12,8230,8230,8230,8230,0,DCH
2018-06-13,8230,8230,8230,8230,0,DCH
2018-06-14,8230,8230,8230,8230,0,DCH
2018-06-15,8230,8230,8230,8230,0,DCH
2018-06-18,8230,8230,8230,8230,0,DCH
2018-06-19,8230,8230,8230,8230,0,DCH
2018-06-20,8230,8230,8230,8230,0,DCH
2018-06-21,8230,8230,8230,8230,0,DCH
2018-06-22,8230,8230,8230,8230,0,DCH
2018-06-25,8230,8230,8230,8230,0,DCH
2018-06-26,8230,8230,8230,8230,0,DCH
2018-06-27,8230,8230,8230,8230,0,DCH
2018-06-28,8230,8230,8230,8230,0,DCH
2018-06-29,8230,8230,8230,8230,0,DCH
2018-07-02,8230,8230,8230,8230,0,DCH
2018-07-03,8230,8230,8230,8230,0,DCH
2018-07-04,8230,8230,8230,8230,0,DCH
2018-07-05,8230,8230,8230,8230,0,DCH
2018-07-06,8230,8230,8230,8230,0,DCH
2018-07-09,8230,8230,8230,8230,0,DCH
2018-07-10,8230,8230,8230,8230,0,DCH
2018-07-11,8230,8230,8230,8230,0,DCH
2018-07-12,8230,8230,8230,8230,0,DCH
2018-07-13,8230,8230,8230,8230,0,DCH
2018-07-16,8230,8230,8230,8230,0,DCH
2018-07-17,8230,8230,8230,8230,0,DCH
2018-07-18,8230,8230,8230,8230,0,DCH
2018-07-19,8230,8230,8230,8230,0,DCH
2018-07-20,8230,8230,8230,8230,0,DCH
2018-07-23,8230,8230,8230,8230,0,DCH
2018-07-24,4940,4940,4940,4940,400,DCH
2018-07-25,4940,4940,4940,4940,0,DCH
2018-07-26,4940,4940,4940,4940,0,DCH
2018-07-27,4940,4940,4940,4940,0,DCH
2018-07-30,4940,4940,4940,4940,0,DCH
